,state,city_href,room_href,review_number,review,room_title,room_description,room_address
796,arizona,/tucson,/tucson/quests/escape-room-tucson-bomb-squad,4,"My family and I did our first ever escape room, BOMB SQUAD, and it was a lot of fun. It is a great team building activity to test communication and working as a group. We started with the ""easy"" room, but it was still very challenging for us. Originally, we booked the cold war room, but quickly realized it wasn't a good fit for our first time. AJ, the owner, was polite and flexible and adjusted accordingly.","Escape room ""Bomb Squad"" by Escape Room Tucson in Tucson","Description:You got the call, you’re responding, you’re told this is one of the most prolific bombs ever built and you have to disarm it. It’s massive, like nothing you’ve ever seen before. It could take out the entire city.
You enter the area, unfamiliar with the surroundings. You have to get to the bomb to save all of your fellow ‘Tucsonans’, but how do you get in there? Can you disarm it in time? Get your team together, get geared up and save your city, you only have 60 minutes.","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
797,arizona,/tucson,/tucson/quests/fox-in-a-box-tucson-wild-west,0,None,"Escape room ""Wild West"" by Fox in a Box Tucson in Tucson","Description:Welcome, partner! Not all is right in the town of Tombstone. It seems that Sheriff Fox has been helping the outlaws instead of enforcing the law. He has been charging ""protection money"" to the businesses and threatens those who do not pay. The saloon owner stopped giving Sheriff Fox his cut of the money. To make an example of the saloon owner, Sheriff Fox has hidden dynamite in the town saloon. Sheriff Fox is threatening to blow up the building, along with half the town! You and your fellow US Marshals have been called to Tombstone, Arizona by the deputy of Sheriff Fox to save it. Will the dynamite win... or you? ","972 E University Blvd Tucson, AZ 85719 (Show on map)"
798,arizona,/tucson,/tucson/quests/mystery-escape-room-tucson-20000-leagues-under-the-sea,0,None,"Escape room ""20,000 Leagues Under the Sea"" by Mystery Escape Room Tucson in Tucson","Description:Ah travelers! Welcome to your journey, 20,000 Leagues Under the Sea. You are about to move into a deep and unexplained world where few have dared venture! The profound ocean is filled with grotesque creatures, adventure, and a machine-like vessel that can dive deeper than the blue whale. This, the Nautilus Submarine of Captain Nemo, is your destination and you will embark on your voyage aboard this fantastic machine.","4500 N Oracle Rd #150 Tucson, AZ 85705 (Show on map)"
799,arizona,/tucson,/tucson/quests/mystery-escape-room-tucson-sherlock-holmes-moriartys-parlor,0,None,"Escape room ""Sherlock Holmes - Moriarty's Parlor"" by Mystery Escape Room Tucson in Tucson","Description:Sherlock Holmes has been invited to a cheerful game of chess and tea by none other than his arch nemesis, Moriarty. Unfortunately, he has been called away to a case in Canada and needs your help to find out what the fiend is up too. You arrive in his stead to find that you have been locked in Moriarty's parlor and have to escape within the hour before his trap for Sherlock goes off. Does your team have what it takes to outsmart Moriarty and escape with your lives? Or will you be forever lost to the Space Time Continuum?","4500 N Oracle Rd #150 Tucson, AZ 85705 (Show on map)"
800,arizona,/tucson,/tucson/quests/down-the-rabbit-hole-flashback-to-the-80s,0,None,"Escape room ""Flashback to the 80's!"" by Down the Rabbit Hole in Tucson","Description:Yes, the 80’s are officially back and everyone just wants to have fun!  However, you have lost your backstage pass and the show starts in an hour!","5132 E Pima St Tucson, AZ 85712 (Show on map)"
801,arizona,/tucson,/tucson/quests/mystery-escape-room-tucson-the-ghosts-of-christmas-a-christmas-carol-mystery,0,None,"Escape room ""Dracula's Castle"" by Mystery Escape Room Tucson in Tucson","Description:It was thought that Abraham Van Helsing vanquished the evil that resided in the ancient castle but after discovering that the monster inside lived, he promptly returned to this nightmarish place!  That was the last anyone ever saw of him.  It is up to you now to put a stop to the evil that lurks inside.  Be swift and take caution for when the clock strikes midnight, the monster awakes!
","4500 N Oracle Rd #150 Tucson, AZ 85705 (Show on map)"
802,arizona,/tucson,/tucson/quests/ace-of-escape-the-dorm-rooms,0,None,"Escape room ""The Dorm Rooms"" by Ace of Escape in Tucson","Description:You choose to help either your U of A or ASU classmate in a bind. You'll need to become the University mascot for tonight's game in 1 hour, but security is top notch around the mascot costume. Your buddy left you some information to get started, but that's about it so you search through his dorm room decoding clues all the while getting in the mood for the big game! ","406 N Church Ave Tucson, AZ 85701 (Show on map)"
803,arizona,/tucson,/tucson/quests/mystery-escape-room-tucson-the-curse-of-pharaohs-tomb,0,None,"Escape room ""The Curse of Pharaoh's Tomb"" by Mystery Escape Room Tucson in Tucson","Description:After discovering a new tomb deep under the pyramids, workers started to disappear.  Now, many are frightened of what might be lurking in the cold darkness.  They say the tomb is cursed!  If it really is cursed, then it is up to you to put a stop to all the madness and find the ancient artifacts that will keep the dead, dead, and keep you, the living, alive. ","4500 N Oracle Rd #150 Tucson, AZ 85705 (Show on map)"
804,arizona,/tucson,/tucson/quests/xscape-house-human-xperiment,0,None,"Escape room ""Human Xperiment"" by Xcape House in Tucson","Description:Each team will have a 1 hour window of time while the Doctor is away to try to break out by using clues left behind by previous subjects and some of the Doctor's assistants who have realized his wrong doings but are too afraid to alert the authorities. By using the clues left behind by other subjects, the teams will be able to piece together the secrets to their escape. Some clues are subtle, some are obvious but all play a roll and using every member of the team will be essential in completing the ultimate task of escaping this nightmare before the Doctor returns and their lives are changed forever.","1102 W Grant Rd Tucson, AZ 85705 (Show on map)"
805,arizona,/tucson,/tucson/quests/fox-in-a-box-tucson-zombie-lab,0,"This review comes from a group that has completed about 20 escape rooms across the nation, including in cities such as Orlando, St. Louis, Las Vegas. We have encountered some so-so rooms, some decent rooms, and some amazing rooms. What we LOVE - They don’t mix you with strangers in the rooms! That is awesome! This room, the Zombie Lab, was a little bit of a disappointment for us. We had previously done, over several years, both the Bank Heist and the Western room at this venue. The western themed room has the best theming of them all, as it is the most immersive, though even there you’ll see odds and ends that appear to be incomplete, like a certain ceiling tile installation/work-around that looks sloppy.  First off - TONS of locks. Locks, locks, locks! That is typical of many entry-level rooms. The puzzles ARE fun, but not many of the puzzles relate to the stories! It seems like the rooms are decorated, and then filled with a hodgepodge of random puzzles that don’t actually contribute to the theme or the story. You’re walking around thinking, “How is this puzzle related to the story at all?”  Another aspect that is a bit of a letdown: Having to watch an intro video in the lobby in front of other groups. It’s just awkward standing around a television next to the counter to watch a poorly written (and full of grammatical errors and misspellings!) video before entering the room. Lastly, it would be nice if the employees conveyed some enthusiasm for the job at hand. The instruction segment given to each group by the employee is too long and rushed. It’s a LOT of talking for them, and they talk fast to get through it, which is just annoying for everybody. The instructions should be more concise. Our favorite to least favorite room at his ensue: #1 Wild West (We were told the owners built this one themselves - They’ve obviously learned a lot from running the other two rooms) #2 The Bank Robbery #3 Zombie Lab ","Escape room ""Zombie Lab"" by Fox in a Box Tucson in Tucson","Description:A devastating virus is rapidly spreading and turning people into bloodthirsty, emotionless creatures. Only a few people have managed to elude infection. You are among a team of scientists trying to create a cure. Your team comprises the world's last remaining lucid and focused scientists. Your assignment, if you accept, is to travel to The Lab and complete the vaccine. It's a race against time; zombies are quickly closing in.","972 E University Blvd Tucson, AZ 85719 (Show on map)"
